Kód	Název	Id	Id nadřízené
50221400-4  	Opravy a údržba lokomotivních brzd a jejich dílů 	12195	12191
50222000-7  	Opravy a údržba kolejových vozidel 	12196	12190
50222100-8  	Opravy a údržba tlumičů odpružení	12197	12196
50223000-4  	Generální opravy lokomotiv 	12198	12190
50224000-1  	Generální opravy kolejových vozidel	12199	12190
50224100-2  	Generální opravy sedadel kolejových vozidel	12200	12199
50224200-3  	Generální opravy osobních železničních vozů	12201	12199
50225000-8  	Údržba železničních tratí	12202	12190
50229000-6  	Vyřazení a likvidace železničních vozů 	12203	12190
50230000-6  	Opravy a údržba silnic a dalších zařízení a související služby 	12204	10704
50232000-0  	Údržba zařízení veřejného osvětlení a dopravních semaforů	12205	12204
50232100-1  	Údržba pouličního osvětlení	12206	12205
50232110-4  	Uvádění zařízení pouličního osvětlení do provozu 	12207	12206
50232200-2  	Údržba dopravní světelné signalizace 	12208	12205
50240000-9  	Opravy, údržba a služby související s lodní dopravou a jiným zařízením 	12209	10704
50241000-6  	Opravy a údržba lodí 	12210	12209
50241100-7  	Opravy plavidel	12211	12210
50241200-8  	Opravy trajektů	12212	12210
50242000-3  	Přestavba lodí 	12213	12209
50243000-0  	Vyřazení a likvidace lodí	12214	12209
50244000-7  	Generální opravy lodí a člunů	12215	12209
50245000-4  	Zlepšování vybavení lodí 	12216	12209
50246000-1  	Údržba přístavního zařízení	12217	12209
50246100-2  	Služby suchého doku	12218	12217
50246200-3  	Údržba bójí	12219	12217
50246300-4  	Opravy a údržba plovoucích konstrukcí	12220	12217
50246400-5  	Opravy a údržba plovoucích plošin	12221	12217
50300000-8  	Opravy a údržba osobních počítačů, kancelářského, telekomunikačního a audiovizuálního zařízení a související služby	12222	10662
50310000-1  	Opravy a údržba kancelářských strojů 	12223	12222
50311000-8  	Opravy a údržba kancelářských účtovacích strojů	12224	12223
50311400-2  	Opravy a údržba kalkulátorů a účtovacích strojů	12225	12224
50312000-5  	Opravy a údržba výpočetní techniky 	12226	12223
50312100-6  	Opravy a údržba sálových počítačů	12227	12226
50312110-9  	Údržba sálových počítačů 	12228	12227
50312120-2  	Opravy sálových počítačů 	12229	12227
50312200-7  	Opravy a údržba minipočítačů 	12230	12226
50312210-0  	Údržba minipočítačů	12231	12230
50312220-3  	Opravy minipočítačů	12232	12230
50312300-8  	Opravy a údržba zařízení datové sítě 	12233	12226
50312310-1  	Údržba zařízení datové sítě	12234	12233
50312320-4  	Opravy zařízení datové sítě	12235	12233
50312400-9  	Opravy a údržba mikropočítačů	12236	12226
50312410-2  	Údržba mikropočítačů 	12237	12236
50312420-5  	Opravy mikropočítačů 	12238	12236
50312600-1  	Opravy a údržba zařízení pro informační technologie	12239	12226
50312610-4  	Údržba zařízení pro informační technologie 	12240	12239
50312620-7  	Oprava zařízení pro informační technologie 	12241	12239
50313000-2  	Opravy a údržba reprografické techniky 	12242	12223
50313100-3  	Opravy kopírovacích strojů 	12243	12242
50313200-4  	Údržba kopírovacích strojů 	12244	12242
50314000-9  	Opravy a údržba faxovacích přístrojů 	12245	12223
50315000-6  	Opravy a údržba telefonních záznamníků 	12246	12223
50316000-3  	Opravy a údržba strojků na výdej jízdenek	12247	12223
50317000-0  	Opravy a údržba strojků na ověřování platnosti jízdenek	12248	12223
50320000-4  	Opravy a údržba osobních počítačů	12249	12222
50321000-1  	Opravy osobních počítačů 	12250	12249
50322000-8  	Údržba osobních počítačů 	12251	12249
50323000-5  	Opravy a údržba periferních zařízení počítačů	12252	12249
50323100-6  	Údržba periferních zařízení počítačů 	12253	12252
50323200-7  	Opravy periferních zařízení počítačů 	12254	12252
50324000-2  	Podpora osobních počítačů	12255	12249
50324100-3  	Údržba systémů 	12256	12255
50324200-4  	Preventivní údržba 	12257	12255
50330000-7  	Údržba telekomunikačních zařízení	12258	12222
50331000-4  	Opravy a údržba telekomunikačních linek	12259	12258
50332000-1  	Údržba telekomunikační infrastruktury	12946	12258
50333000-8  	Údržba radiokomunikačních zařízení 	14212	12258
50333100-9  	Opravy a údržba rozhlasových vysílačů	14213	14212
50333200-0  	Opravy a údržba přístrojů pro radiotelefonii 	14214	14212
50334000-5  	Opravy a údržba zařízení pro drátovou telefonii a telegrafii 	14215	12258
50334100-6  	Opravy a údržba zařízení pro drátovou telefonii	14216	14215
50334110-9  	Údržba telefonní sítě	14217	14216
50334120-2  	Aktualizace a zdokonalování telefonní sítě 	14218	14216
50334130-5  	Opravy a údržba telefonních ústředen 	14219	14216
50334140-8  	Opravy a údržba telefonních přístrojů	14220	14216
50334200-7  	Opravy a údržba zařízení pro drátovou telegrafii 	14221	14215
50334300-8  	Opravy a údržba telexů 	14222	14215
50334400-9  	Údržba komunikačních systémů 	14223	14215
50340000-0  	Opravy a údržba audiovizuální techniky a optických zařízení	14224	12222
50341000-7  	Opravy a údržba televizních přístrojů	14225	14224
50341100-8  	Opravy a údržba videotextových přístrojů 	14226	14225
50341200-9  	Opravy a údržba televizních vysílačů 	14227	14225
50342000-4  	Opravy a údržba audiosystémů 	14228	14224
50343000-1  	Opravy a údržba videosystémů 	14229	14224
50344000-8  	Opravy a údržba optických přístrojů a příslušenství	14230	14224
50344100-9  	Opravy a údržba fotografických přístrojů 	14231	14230
50344200-0  	Opravy a údržba kinematografických přístrojů 	14232	14230
50400000-9  	Opravy a údržba zdravotnických a přesných přístrojů	14233	10662
50410000-2  	Opravy a údržba měřících, zkušebních a kontrolních přístrojů 	14234	14233
50411000-9  	Opravy a údržba měřících přístrojů 	14235	14234
50411100-0  	Opravy a údržba vodoměrů 	14236	14235
50411200-1  	Opravy a údržba plynoměrů	14237	14235
50411300-2  	Opravy a údržba elektroměrů	14238	14235
50411400-3  	Opravy a údržba tachometrů 	14239	14235
50411500-4  	Opravy a údržba průmyslových časoměrných přístrojů 	14240	14235
50412000-6  	Opravy a údržba zkušebních přístrojů 	14241	14234
50413000-3  	Opravy a údržba kontrolních přístrojů	14242	14234
50413100-4  	Opravy a údržba zařízení na detekci plynu	14243	14242
50413200-5  	Opravy a údržba protipožárních systémů a hasicích přístrojů	14244	14242
50420000-5  	Opravy a údržba zdravotnických vč chirurgických přístrojů	14245	14233
50421000-2  	Opravy a údržba zdravotnických přístrojů 	14246	14245
50421100-3  	Opravy a údržba vozíků pro invalidy	14247	14246
50421200-4  	Opravy a údržba rentgenových přístrojů 	14248	14246
50422000-9  	Opravy a údržba chirurgických přístrojů	14249	14245
50430000-8  	Opravy a údržba přesných přístrojů 	14250	14233
50431000-5  	Opravy a údržba hodinek	14251	14250
50432000-2  	Opravy a údržba hodin	14252	14250
50433000-9  	Cejchovací služby	14253	14250
50500000-0  	Opravy a údržba čerpadel, ventilů, kohoutů a kovových nádob a strojního zařízení 	14254	10662
50510000-3  	Opravy a údržba čerpadel, ventilů, kohoutů a kovových nádob	14255	14254
50511000-0  	Opravy a údržba čerpadel 	14256	14255
50511100-1  	Opravy a údržba kapalinových čerpadel	14257	14256
50511200-2  	Opravy a údržba plynových čerpadel 	14258	14256
50512000-7  	Opravy a údržba ventilů	14259	14255
50513000-4  	Opravy a údržba kohoutů	14260	14255
50514000-1  	Opravy a údržba kovových nádob 	14261	14255
50514100-2  	Opravy a údržba cisteren 	14262	14261
50514200-3  	Opravy a údržba nádrží 	14263	14261
50514300-4  	Opravy zabudovaných potrubí ve vrtných šachtách	14264	14261
50530000-9  	Opravy a údržba strojů a zařízení	14265	14254
50531000-6  	Opravy a údržba neelektrických strojů a zařízení 	14266	14265
50531100-7  	Opravy a údržba kotlů	14267	14266
50531200-8  	Údržba plynových spotřebičů	14268	14266
50531300-9  	Opravy a údržba kompresorů 	14269	14266
50531400-0  	Opravy a údržba jeřábů 	14270	14266
50531500-1  	Opravy a údržba těžebních souprav	14271	14266
50531510-4  	Demontáže těžebních věží 	14272	14271
50532000-3  	Opravy a údržba elektrických strojů, přístrojů a souvisejícího příslušenství 	14273	14265
50532100-4  	Opravy a údržba střídavých a stejnosměrných motorů 	14274	14273
50532200-5  	Opravy a údržba transformátorů 	9223	14273
50532300-6  	Opravy a údržba generátorů 	9224	14273
50532400-7  	Opravy a údržba elektrických rozvodných zařízení 	9115	14273
50600000-1  	Opravy a údržba bezpečnostních a obranných materiálů 	10789	10662
50610000-4  	Opravy a údržba bezpečnostního zařízení	10790	10789
50620000-7  	Opravy a údržba zbraní a střeliva	10791	10789
50630000-0  	Opravy a údržba vojenských vozidel 	10792	10789
50640000-3  	Opravy a údržba válečných lodí 	10793	10789
50650000-6  	Opravy a údržba vojenských letadel, raket a kosmických lodí	10794	10789
50660000-9  	Opravy a údržba vojenských elektronických systémů	10795	10789
50700000-2  	Opravy a údržba technických stavebních zařízení	10796	10662
50710000-5  	Opravy a údržba elektrických a mechanických domovních instalací	10797	10796
50711000-2  	Opravy a údržba elektrických stavebních zařízení 	10798	10797
50712000-9  	Opravy a údržba mechanických stavebních zařízení 	10799	10797
50720000-8  	Opravy a údržba ústředního topení	10800	10796
50721000-5  	Uvádění topných zařízení do provozu	10801	10800
50730000-1  	Opravy a údržba skupin chladících zařízení 	10802	10796
50740000-4  	Opravy a údržba eskalátorů 	10803	10796
50750000-7  	Údržba výtahů	10804	10796
50760000-0  	Opravy a údržba veřejných záchodků 	10805	10796
50800000-3  	Různé opravy a údržba	10806	10662
50810000-6  	Opravy klenotů 	10807	10806
50820000-9  	Opravy koženého zboží	10808	10806
50821000-6  	Opravy kufrů 	10809	10808
50822000-3  	Opravy bot 	10810	10808
50830000-2  	Opravy oděvních výrobků a textilií 	10811	10806
50840000-5  	Opravy a údržba zbraní a zbraňových systémů	10812	10806
50841000-2  	Opravy a údržba zbraní 	10813	10812
50842000-9  	Opravy a údržba zbraňových systémů 	10814	10812
50850000-8  	Opravy a údržba nábytku	10815	10806
50860000-1  	Opravy a údržba hudebních nástrojů 	10816	10806
50870000-4  	Opravy a údržba zařízení hřišť 	10817	10806
50880000-7  	Opravy a údržba zařízení hotelů a restaurací 	10818	10806
50881000-4  	Opravy a údržba zařízení hotelů	10819	10818
50882000-1  	Opravy a údržba zařízení restaurací	10820	10818
50883000-8  	Opravy a údržba cateringového zařízení 	10821	10818
50884000-5  	Opravy a údržba kempinkových zařízení	10822	10818
51000000-9  	Instalační a montážní služby (mimo programového vybavení)	10823	0
51100000-3  	Instalace a montáž elektrických a mechanických zařízení	10824	10823
51110000-6  	Instalace a montáž elektrického vybavení 	10825	10824
51111000-3  	Instalace a montáž střídavých a stejnosměrných motorů, generátorů a transformátorů 	10826	10825
51111100-4  	Instalace a montáž střídavých a stejnosměrných motorů	10827	10826
51111200-5  	Instalace a montáž generátorů	10828	10826
51111300-6  	Instalace a montáž transformátorů	10829	10826
51112000-0  	Instalace a montáž elektrických rozvodných, řídicích a spínacích zařízení	10830	10825
51112100-1  	Instalace a montáž elektrických rozvodných zařízení	10831	10830
51112200-2  	Instalace a montáž elektrických řídicích a spínacích zařízení	10832	10830
51120000-9  	Instalace a montáž mechanických zařízení 	10833	10824
51121000-6  	Instalace a montáž fitness center	10834	10833
51122000-3  	Instalace a montáž vlajkových stožárů	10835	10833
51130000-2  	Instalace a montáž parních generátorů, turbín, kompresorů a hořáků 	10836	10824
51131000-9  	Instalace a montáž parních generátorů	10837	10836
51133000-3  	Instalace a montáž turbín	10838	10836
51133100-4  	Instalace a montáž plynových turbín	10839	10838
51134000-0  	Instalace a montáž kompresorů	10840	10836
51135000-7  	Instalace a montáž pecí	10841	10836
51135100-8  	Instalace a montáž hořáků	10842	10841
51135110-1  	Instalace a montáž spaloven odpadů 	10843	10842
51140000-5  	Instalace a montáž motorů	10844	10824
51141000-2  	Instalace a montáž benzínových motorů	10845	10844
51142000-9  	Instalace a montáž naftových motorů	10846	10844
51143000-6  	Instalace a montáž železničních motorů 	10847	10844
51144000-3  	Instalace a montáž automobilových motorů 	10848	10844
51145000-0  	Instalace a montáž lodních motorů	10849	10844
51146000-7  	Instalace a montáž leteckých motorů	10850	10844
51200000-4  	Instalace a montáž měřících, kontrolních, testovacích a navigačních přístrojů	10851	10823
51210000-7  	Instalace a montáž měřících přístrojů	10852	10851
51211000-4  	Instalace a montáž časoměrných přístrojů 	10853	10852
51212000-1  	Instalace a montáž časových kontrolních přístrojů	10854	10852
51213000-8  	Instalace a montáž časových počitadel	10855	10852
51214000-5  	Instalace a montáž parkovacích hodin 	10856	10852
51215000-2  	Instalace a montáž meteorologického zařízení 	10857	10852
